0.5262,-3.4143,4
0.3544,-3.4206,4
0.1825,-3.4344,4
0.0106,-3.454,4
-0.1614,-3.4779,4
-0.3335,-3.5044,4
-0.5057,-3.5319,4
-0.6781,-3.5553,4
-0.8506,-3.5774,4
-1.0232,-3.5995,4
-1.1958,-3.622,4
-1.3683,-3.646,4
-1.5402,-3.6721,4
-1.7117,-3.7002,4
-1.8827,-3.7304,4
-2.0532,-3.7628,4
-2.2233,-3.7974,4
-2.3929,-3.8352,4
-2.5617,-3.877,4
-2.7293,-3.9236,4
-2.895,-3.9765,4
-3.0579,-4.0378,4
-3.2159,-4.1097,4
-3.3674,-4.1933,4
-3.5125,-4.2875,4
-3.6498,-4.3926,4
-3.7784,-4.508,4
-3.8982,-4.6325,4
-4.0094,-4.7651,4
-4.1118,-4.9048,4
-4.2058,-5.0504,4
-4.2927,-5.2006,4
-4.3727,-5.3551,4
-4.4465,-5.513,4
-4.5155,-5.6729,4
-4.5774,-5.8357,4
-4.6321,-6.0011,4
-4.6787,-6.1691,4
-4.7127,-6.3392,4
-4.7309,-6.511,4
-4.7312,-6.6832,4
-4.7135,-6.8543,4
-4.6791,-7.0236,4
-4.6296,-7.1903,4
-4.5655,-7.3525,4
-4.4869,-7.5082,4
-4.3961,-7.656,4
-4.2933,-7.7946,4
-4.1775,-7.9225,4
-4.0501,-8.0395,4
-3.9119,-8.1449,4
-3.7647,-8.2383,4
-3.6112,-8.3199,4
-3.4528,-8.3909,4
-3.2897,-8.4502,4
-3.1226,-8.4964,4
-2.9528,-8.5286,4
-2.781,-8.5473,4
-2.6082,-8.554,4
-2.4352,-8.5514,4
-2.2622,-8.5414,4
-2.0892,-8.5262,4
-1.9164,-8.5076,4
-1.7437,-8.4875,4
-1.5712,-8.4659,4
-1.399,-8.4419,4
-1.2271,-8.4152,4
-1.0555,-8.3861,4
-0.884,-8.3552,4
-0.7124,-8.3249,4
-0.5407,-8.2967,4
-0.3686,-8.2721,4
-0.1961,-8.2525,4
-0.0232,-8.2389,4
0.1501,-8.2317,4
0.3238,-8.2304,4
0.4981,-8.2334,4
0.6731,-8.2367,4
0.8482,-8.2349,4
1.0216,-8.222,4
1.1905,-8.1922,4
1.3531,-8.1428,4
1.5079,-8.0728,4
1.654,-7.9839,4
1.7911,-7.8788,4
1.9187,-7.7608,4
2.0379,-7.6338,4
2.1479,-7.4993,4
2.2489,-7.3576,4
2.3374,-7.2079,4
2.4104,-7.0505,4
2.4662,-6.8868,4
2.5032,-6.7183,4
2.5212,-6.5471,4
2.5224,-6.3746,4
2.51,-6.2017,4
2.4887,-6.0294,4
2.461,-5.8578,4
2.4311,-5.6867,4
2.398,-5.516,4
2.359,-5.347,4
2.3117,-5.1807,4
2.2539,-5.0181,4
2.1849,-4.8591,4
2.1044,-4.7051,4
2.0124,-4.5575,4
1.9109,-4.4161,4
1.8019,-4.28,4
1.6883,-4.1481,4
1.5694,-4.0213,4
1.4432,-3.9022,4
1.3105,-3.7912,4
1.1714,-3.6894,4
1.0259,-3.5977,4
0.874,-3.5171,4
