-0.6438,-4.5164,2
-0.7491,-4.5188,2
-0.8478,-4.5225,2
-0.9425,-4.5287,2
-1.0356,-4.5385,2
-1.1294,-4.553,2
-1.2277,-4.5761,2
-1.3321,-4.605,2
-1.4457,-4.6406,2
-1.5692,-4.6822,2
-1.6819,-4.7277,2
-1.7948,-4.773,2
-1.908,-4.8156,2
-2.022,-4.8553,2
-2.1366,-4.8929,2
-2.2522,-4.9281,2
-2.3676,-4.9628,2
-2.482,-4.9991,2
-2.5952,-5.0376,2
-2.7073,-5.0789,2
-2.8181,-5.1237,2
-2.9277,-5.1716,2
-3.0348,-5.2243,2
-3.1393,-5.2811,2
-3.2411,-5.3423,2
-3.3396,-5.4082,2
-3.4337,-5.4807,2
-3.5223,-5.5609,2
-3.6037,-5.649,2
-3.6762,-5.7446,2
-3.7376,-5.8475,2
-3.7857,-5.9568,2
-3.8183,-6.0714,2
-3.8371,-6.1901,2
-3.8452,-6.3113,2
-3.8464,-6.4347,2
-3.8406,-6.5572,2
-3.8281,-6.6772,2
-3.8062,-6.7927,2
-3.7754,-6.9049,2
-3.7326,-7.0114,2
-3.6748,-7.1101,2
-3.6015,-7.1997,2
-3.516,-7.2805,2
-3.4212,-7.3524,2
-3.3202,-7.4163,2
-3.2129,-7.4705,2
-3.1019,-7.5161,2
-2.9876,-7.5532,2
-2.8726,-7.5841,2
-2.7557,-7.6051,2
-2.6374,-7.6152,2
-2.5181,-7.6145,2
-2.3983,-7.605,2
-2.2787,-7.5889,2
-2.1596,-7.5685,2
-2.0413,-7.5466,2
-1.9239,-7.5257,2
-1.8068,-7.5073,2
-1.6896,-7.491,2
-1.5723,-7.4757,2
-1.4545,-7.4614,2
-1.3359,-7.4492,2
-1.2164,-7.4406,2
-1.0963,-7.4368,2
-0.9758,-7.4375,2
-0.8549,-7.4423,2
-0.7338,-7.4494,2
-0.6125,-7.4584,2
-0.4915,-7.4683,2
-0.3707,-7.4791,2
-0.2501,-7.491,2
-0.1297,-7.504,2
-0.0096,-7.5187,2
0.1105,-7.5355,2
0.2303,-7.5525,2
0.3502,-7.568,2
0.4698,-7.5785,2
0.5892,-7.583,2
0.7075,-7.5808,2
0.825,-7.5712,2
0.9407,-7.5521,2
1.0532,-7.5216,2
1.1603,-7.479,2
1.2607,-7.4242,2
1.3525,-7.3565,2
1.435,-7.2771,2
1.5079,-7.1867,2
1.5732,-7.0885,2
1.6309,-6.9849,2
1.6822,-6.8781,2
1.7267,-6.768,2
1.7633,-6.655,2
1.7909,-6.5395,2
1.8089,-6.4222,2
1.8161,-6.3033,2
1.8121,-6.1838,2
1.7979,-6.0649,2
1.7744,-5.9478,2
1.7412,-5.8328,2
1.6984,-5.7208,2
1.6465,-5.6122,2
1.5855,-5.508,2
1.5165,-5.4086,2
1.4398,-5.3151,2
1.3557,-5.228,2
1.265,-5.1484,2
1.1681,-5.078,2
1.0652,-5.0174,2
0.9577,-4.9645,2
0.8467,-4.9176,2
0.7333,-4.8752,2
0.6179,-4.838,2
0.5014,-4.8054,2
0.3836,-4.7783,2
0.2654,-4.7568,2
0.1461,-4.7442,2
0.0259,-4.7422,2
-0.0951,-4.7525,2
-0.2169,-4.7766,2
